Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Greenpoint,40.73020098,-73.95424093,Sama Street,40.732702,-73.954613,Cocktail Bar
Greenpoint,40.73020098,-73.95424093,Duke's Liquor Box,40.73097565550042,-73.95782346176593,Liquor Store
Greenpoint,40.73020098,-73.95424093,Ramona,40.7302487948735,-73.95773857882399,Cocktail Bar
Greenpoint,40.73020098,-73.95424093,Wolves Within,40.73123934497688,-73.95777217896588,Boutique
Greenpoint,40.73020098,-73.95424093,Adelina's,40.730301301138475,-73.95335193287592,Italian Restaurant
Greenpoint,40.73020098,-73.95424093,Paulie Gee's Slice Shop,40.728444159891396,-73.95734068765103,Pizza Place
Greenpoint,40.73020098,-73.95424093,The Karcher,40.72980753724233,-73.95808456903318,Salon / Barbershop
Greenpoint,40.73020098,-73.95424093,Master Piece Vape & Smoke Shop,40.73226733877689,-73.95478366033807,Vape Store
Greenpoint,40.73020098,-73.95424093,Maman,40.730427,-73.958035,Coffee Shop
Greenpoint,40.73020098,-73.95424093,Jungle Cafe,40.730201,-73.954761,Vegetarian / Vegan Restaurant
Greenpoint,40.73020098,-73.95424093,Threes @ Franklin + Kent,40.730444597560535,-73.9577290086825,Beer Bar
Greenpoint,40.73020098,-73.95424093,Upright Coffee,40.72933199515132,-73.9538915154595,Coffee Shop
Greenpoint,40.73020098,-73.95424093,New Love City,40.729760304268,-73.95824733769165,Yoga Studio
Greenpoint,40.73020098,-73.95424093,Café de Colombia,40.730526,-73.951822,Coffee Shop
Greenpoint,40.73020098,-73.95424093,Dandelion Wine,40.731716671588636,-73.95790091208669,Wine Shop
Greenpoint,40.73020098,-73.95424093,Đi ăn Đi,40.7298006838517,-73.9582564594443,Vietnamese Restaurant
Greenpoint,40.73020098,-73.95424093,Paulie Gee’s,40.729801246987186,-73.95852046352437,Pizza Place
Greenpoint,40.73020098,-73.95424093,Oak & Iron,40.73145088519275,-73.95784867738203,Bar
Greenpoint,40.73020098,-73.95424093,odd fox,40.73267268846633,-73.95454999352046,Coffee Shop
Greenpoint,40.73020098,-73.95424093,The Moonlight Mile,40.73206003215346,-73.95790395558619,Whisky Bar
Greenpoint,40.73020098,-73.95424093,Elder Greene,40.73062110833443,-73.95769664253251,Bar
Greenpoint,40.73020098,-73.95424093,Esme,40.73313714246883,-73.95481279617375,New American Restaurant
Greenpoint,40.73020098,-73.95424093,Magazine,40.72929052666392,-73.95750082352023,Cocktail Bar
Greenpoint,40.73020098,-73.95424093,Sakura 6,40.72880445934397,-73.95368298528952,Sushi Restaurant
Greenpoint,40.73020098,-73.95424093,Littleneck Outpost,40.729209,-73.957422,Sandwich Place
Greenpoint,40.73020098,-73.95424093,Bellocq,40.73037188233206,-73.95921311917728,Tea Room
Greenpoint,40.73020098,-73.95424093,Brooklyn Whiskers,40.733314122944364,-73.95479140606002,Bakery
Greenpoint,40.73020098,-73.95424093,Troost,40.73349590190173,-73.95492785042778,Cocktail Bar
Greenpoint,40.73020098,-73.95424093,Capri Social Club,40.72779228924773,-73.95421298350264,Bar
Greenpoint,40.73020098,-73.95424093,Ovenly,40.729707682840896,-73.95954448458306,Bakery
Greenpoint,40.73020098,-73.95424093,Le Gamin,40.72828009841782,-73.95733511406732,French Restaurant
Greenpoint,40.73020098,-73.95424093,Record Grouch,40.73266972419425,-73.95463594329628,Record Shop
Greenpoint,40.73020098,-73.95424093,BKLYN Curated,40.727523,-73.95700699999999,Antique Shop
Greenpoint,40.73020098,-73.95424093,Chez Ma Tante,40.726932060395754,-73.95725041012756,French Restaurant
Greenpoint,40.73020098,-73.95424093,Good Room,40.726930160787276,-73.95297436245761,Nightclub
Greenpoint,40.73020098,-73.95424093,Baker's Dozen,40.72753862263256,-73.95292838140413,Bagel Shop
Greenpoint,40.73020098,-73.95424093,pas mal,40.72935871900762,-73.95752161339296,Boutique
Greenpoint,40.73020098,-73.95424093,Ott,40.732350431719375,-73.95452501167034,Thai Restaurant
Greenpoint,40.73020098,-73.95424093,West Wine Bar,40.7289264310201,-73.95897548309165,Wine Bar
Greenpoint,40.73020098,-73.95424093,Java Studios,40.731753280494296,-73.94998828643834,Coworking Space
Greenpoint,40.73020098,-73.95424093,Mr. Berry,40.72998958855696,-73.95413898249976,Fruit & Vegetable Store
Greenpoint,40.73020098,-73.95424093,Pelicana Chicken,40.731452410096246,-73.95450966745076,Fried Chicken Joint
Greenpoint,40.73020098,-73.95424093,Davey’s Ice Cream,40.726577368721,-73.95430528096284,Ice Cream Shop
Greenpoint,40.73020098,-73.95424093,Academy Records Annex,40.7278199628122,-73.95747977734698,Record Shop
Greenpoint,40.73020098,-73.95424093,Maha Rose,40.73352898609119,-73.95747338180999,Yoga Studio
Greenpoint,40.73020098,-73.95424093,Italy Pizza,40.727711857496196,-73.95305085278082,Pizza Place
Greenpoint,40.73020098,-73.95424093,Naked Dog,40.7312918882724,-73.95947690314539,Italian Restaurant
Greenpoint,40.73020098,-73.95424093,Peter Pan Donut & Pastry Shop,40.726102,-73.952252,Donut Shop
Greenpoint,40.73020098,-73.95424093,Triskelion Arts,40.72702845479533,-73.9566549430326,Dance Studio
Greenpoint,40.73020098,-73.95424093,W-Nassau Meat Market(Kiszka),40.73055939879146,-73.95435092799518,Butcher
Greenpoint,40.73020098,-73.95424093,Christina's Polish Restaurant,40.72919434794745,-73.95385341092171,Polish Restaurant
Greenpoint,40.73020098,-73.95424093,Optical Warehouse,40.726965,-73.952444,Optical Shop
Greenpoint,40.73020098,-73.95424093,Anella,40.73327191911455,-73.95801948957296,American Restaurant
Greenpoint,40.73020098,-73.95424093,Grand Republic Cocktail Club,40.72972222591839,-73.95989711429449,Cocktail Bar
Greenpoint,40.73020098,-73.95424093,Brooklyn-Queens Border,40.73033963685449,-73.9515415355313,Other Great Outdoors
Greenpoint,40.73020098,-73.95424093,PorterJames,40.728730999999996,-73.95720899999999,Furniture / Home Store
Greenpoint,40.73020098,-73.95424093,Sweetleaf,40.734431143292184,-73.95542611092719,Coffee Shop
Greenpoint,40.73020098,-73.95424093,Madre,40.73304,-73.95796,Restaurant
Greenpoint,40.73020098,-73.95424093,Alter,40.729681881443824,-73.95761014205056,Boutique
Greenpoint,40.73020098,-73.95424093,3 Roots,40.731958168951394,-73.95792042052904,Juice Bar
Greenpoint,40.73020098,-73.95424093,Polka Dot,40.72607234859372,-73.95210119026234,Polish Restaurant
Greenpoint,40.73020098,-73.95424093,Alameda,40.7334267350945,-73.95820087509992,New American Restaurant
Greenpoint,40.73020098,-73.95424093,Van Leeuwen Ice Cream Truck - Bedford,40.730409600843004,-73.95776338502209,Food Truck
Greenpoint,40.73020098,-73.95424093,American Playground,40.728676171614346,-73.957704297801,Playground
Greenpoint,40.73020098,-73.95424093,The Diamond,40.72683338071467,-73.95731389720854,Bar
Greenpoint,40.73020098,-73.95424093,Old Poland Bakery,40.73108497091994,-73.95442353897542,Bakery
Greenpoint,40.73020098,-73.95424093,Oasis,40.72900062533678,-73.95038557156246,Falafel Restaurant
Greenpoint,40.73020098,-73.95424093,Vittles,40.72783349952013,-73.95698783339796,Café
Greenpoint,40.73020098,-73.95424093,In God We Trust,40.72981796517302,-73.95816202549462,Boutique
Greenpoint,40.73020098,-73.95424093,Maria's Polish Deli,40.727416999999996,-73.950987,Sandwich Place
Greenpoint,40.73020098,-73.95424093,Adaptations,40.72965116763409,-73.957542731521,Thrift / Vintage Store
Greenpoint,40.73020098,-73.95424093,Russ Pizza,40.72645867309902,-73.95235989468806,Pizza Place
Greenpoint,40.73020098,-73.95424093,Dashing Diva,40.726685237613374,-73.95246906529164,Nail Salon
Highland Park,40.68199893,-73.89034571,Highland Park,40.682002318507095,-73.88917283223061,Park
Highland Park,40.68199893,-73.89034571,North Brooklyn YMCA,40.68206570428481,-73.88916520696704,Gym / Fitness Center
Highland Park,40.68199893,-73.89034571,Little Caesars Pizza,40.678476,-73.888577,Pizza Place
Highland Park,40.68199893,-73.89034571,Big Lots,40.68236712007747,-73.8869832632361,Big Box Store
Highland Park,40.68199893,-73.89034571,CTown Supermarkets,40.67885686592929,-73.88860546052456,Grocery Store
Highland Park,40.68199893,-73.89034571,Lilliam Restaurant,40.683051,-73.889334,Spanish Restaurant
Highland Park,40.68199893,-73.89034571,J & K Wine & Liquor,40.680611,-73.891811,Liquor Store
Highland Park,40.68199893,-73.89034571,Z.MIAH & SON CONTRACTING CO,40.6834879,-73.889487,Construction & Landscaping
Highland Park,40.68199893,-73.89034571,El Famoso Tire Shop,40.680708,-73.891752,Auto Workshop
Highland Park,40.68199893,-73.89034571,Spectacular Custom Design LLC,40.6801389,-73.890638,Gift Shop
Highland Park,40.68199893,-73.89034571,China Garden Restaurant,40.68033,-73.89247900000001,Asian Restaurant
Highland Park,40.68199893,-73.89034571,Tavares Restaurant,40.679396999999994,-73.88564699999999,Latin American Restaurant
Highland Park,40.68199893,-73.89034571,Jenice & Jason's Supermarket,40.680246999999994,-73.892613,Deli / Bodega
Highland Park,40.68199893,-73.89034571,Big John's Pizza Brew,40.680528,-73.892964,Pizza Place
Highland Park,40.68199893,-73.89034571,Fidoss Pizza and Cafe,40.680108000000004,-73.892938,Pizza Place
Highland Park,40.68199893,-73.89034571,Highland Park Tennis Courts,40.683033,-73.88671,Tennis Court
Highland Park,40.68199893,-73.89034571,Associated Supermarket,40.679448,-73.892797,Grocery Store
Highland Park,40.68199893,-73.89034571,BSY Liquors &  Wine,40.679178,-73.887575,Liquor Store
Highland Park,40.68199893,-73.89034571,M Liquor Wine,40.679174,-73.887497,Liquor Store
Highland Park,40.68199893,-73.89034571,Janet Oriole Service LLC,40.68287,-73.885765,Furniture / Home Store
Highland Park,40.68199893,-73.89034571,Roti Shack,40.679275,-73.887198,Food
Highland Park,40.68199893,-73.89034571,El Sabor No 2 Restaurant,40.679048,-73.887527,Food
Highland Park,40.68199893,-73.89034571,Eye to Eye Sanuces Ryu JiuJitsu International,40.68200490334786,-73.89520168304443,Martial Arts Dojo
Highland Park,40.68199893,-73.89034571,Fulton All-Around Plumbing,40.680670570257774,-73.88580322265625,Home Service
Highland Park,40.68199893,-73.89034571,Golden Panda,40.678275,-73.890585,Chinese Restaurant
Highland Park,40.68199893,-73.89034571,Food Lee Restaurant,40.67885669167204,-73.88761488102982,Asian Restaurant
Highland Park,40.68199893,-73.89034571,UPS Access Point location,40.678566,-73.888298,Shipping Store
Highland Park,40.68199893,-73.89034571,El Tipico Restaurant,40.679476,-73.88662,Latin American Restaurant
Highland Park,40.68199893,-73.89034571,Almost Famous,40.679476,-73.88662,Clothing Store
Highland Park,40.68199893,-73.89034571,Maria International,40.678768,-73.887709,Deli / Bodega
Highland Park,40.68199893,-73.89034571,Rochelle Bar and Restaurant Cafe Crp,40.678875,-73.887411,Coffee Shop
Highland Park,40.68199893,-73.89034571,MTA Subway - Van Siclen Ave (J/Z),40.6782621941429,-73.89171481132507,Metro Station
Highland Park,40.68199893,-73.89034571,Highland Park Children's Garden,40.68388202977955,-73.88581763595363,Garden
Highland Park,40.68199893,-73.89034571,AA Xu 99 Cents Up & Less,40.679325,-73.886516,Discount Store
Highland Park,40.68199893,-73.89034571,Young's Fulton Farmers Market,40.679801,-73.885933,Food
Highland Park,40.68199893,-73.89034571,MM MultiServices Corp,40.679656,-73.88606999999999,Mobile Phone Shop
Highland Park,40.68199893,-73.89034571,Angela's Bakery,40.67945568878955,-73.88627699728812,Bakery
Highland Park,40.68199893,-73.89034571,El Conuquito,40.67934,-73.885986,Fruit & Vegetable Store
Highland Park,40.68199893,-73.89034571,Home Furnishings Depot,40.67777399918895,-73.88972997665405,Furniture / Home Store
Highland Park,40.68199893,-73.89034571,Kennedy Fried Chicken & Pizza,40.677868,-73.891791,Fried Chicken Joint
Highland Park,40.68199893,-73.89034571,Trinacria Pizzeria,40.677877,-73.892081,Pizza Place
Highland Park,40.68199893,-73.89034571,D'Angelos Pizzeria,40.67938708126802,-73.88567982734297,Pizza Place
Highland Park,40.68199893,-73.89034571,R & S Lucky Nails,40.6796459310122,-73.88545014610955,Cosmetics Shop
Highland Park,40.68199893,-73.89034571,MTA Subway - Cleveland St (J),40.67973330187895,-73.8853010042463,Metro Station
Highland Park,40.68199893,-73.89034571,Restaurante Maria Internacional,40.67761319052256,-73.89137583565523,Spanish Restaurant
Homecrest,40.598525099999996,-73.95918459,Donut Shoppe,40.59890460112716,-73.95624164085507,Donut Shop
Homecrest,40.598525099999996,-73.95918459,Kung Fu Tea (功夫茶),40.598626,-73.956542,Bubble Tea Shop
Homecrest,40.598525099999996,-73.95918459,Cyber On U,40.59795370000001,-73.9621921,Other Repair Shop
Homecrest,40.598525099999996,-73.95918459,Citizen Ink,40.59905671031633,-73.95542360263111,Tattoo Parlor
Homecrest,40.598525099999996,-73.95918459,El Mexicano Restaurante & Cafe Inc,40.5985425547682,-73.95635259929597,Mexican Restaurant
Homecrest,40.598525099999996,-73.95918459,Stolovaya,40.59819153473893,-73.96255456694348,Russian Restaurant
Homecrest,40.598525099999996,-73.95918459,"Golden ""Z"" Restaurant",40.59875836637706,-73.9570096033757,Chinese Restaurant
Homecrest,40.598525099999996,-73.95918459,Phở Vietnam,40.59866746377794,-73.9584857506665,Vietnamese Restaurant
Homecrest,40.598525099999996,-73.95918459,Fuciaana Asian Food & Crystal Grill,40.59637402417453,-73.96109823704106,Asian Restaurant
Homecrest,40.598525099999996,-73.95918459,Popeyes Louisiana Kitchen,40.598271,-73.960803,Fried Chicken Joint
Homecrest,40.598525099999996,-73.95918459,Chase Bank,40.59596,-73.961363,Bank
Homecrest,40.598525099999996,-73.95918459,Prince of Pizza,40.598438,-73.960958,Pizza Place
Homecrest,40.598525099999996,-73.95918459,SUBWAY,40.599125,-73.955927,Sandwich Place
Homecrest,40.598525099999996,-73.95918459,Subway,40.596282,-73.961507,Sandwich Place
Homecrest,40.598525099999996,-73.95918459,Wing Hing Seafood Restaurant,40.59850944116727,-73.95957022162729,Chinese Restaurant
Homecrest,40.598525099999996,-73.95918459,Cafe Venezia,40.59801951743878,-73.96391832312746,Café
Homecrest,40.598525099999996,-73.95918459,Ka Ka Bakery,40.59889803232378,-73.9561624010064,Bakery
Homecrest,40.598525099999996,-73.95918459,Art Elegant Nails,40.598533715874105,-73.95894110037048,Cosmetics Shop
Homecrest,40.598525099999996,-73.95918459,Capital One Bank,40.599143,-73.955723,Bank
Homecrest,40.598525099999996,-73.95918459,Three Star Restaurant,40.59904339871702,-73.95498692257671,American Restaurant
Homecrest,40.598525099999996,-73.95918459,La Villita Mexican Restaurant,40.598712479798415,-73.95841390570061,Mexican Restaurant
Homecrest,40.598525099999996,-73.95918459,Dunkin',40.59789151894969,-73.96088057594983,Donut Shop
Homecrest,40.598525099999996,-73.95918459,Sushi MiKasa,40.59412047248599,-73.95878145550043,Sushi Restaurant
Homecrest,40.598525099999996,-73.95918459,Sea Bay Seafood & Meat Market,40.5986693077929,-73.9587133012169,Grocery Store
Homecrest,40.598525099999996,-73.95918459,T-Mobile,40.59878076182028,-73.954918384552,Mobile Phone Shop
Homecrest,40.598525099999996,-73.95918459,Duane Reade,40.599001049535396,-73.95674094557762,Pharmacy
Homecrest,40.598525099999996,-73.95918459,Red Lounge,40.59859171644498,-73.96135506396642,Lounge
Homecrest,40.598525099999996,-73.95918459,Luigi's Pizzeria,40.59906665957562,-73.95486945410663,Pizza Place
Homecrest,40.598525099999996,-73.95918459,Chase Bank,40.5989394,-73.9537453,Bank
Homecrest,40.598525099999996,-73.95918459,Dunkin',40.5952313564516,-73.95518041357211,Donut Shop
Homecrest,40.598525099999996,-73.95918459,CTown Supermarkets,40.5992483760311,-73.95397423936629,Grocery Store
Homecrest,40.598525099999996,-73.95918459,TD Bank,40.59871668530529,-73.95525165282834,Bank
Homecrest,40.598525099999996,-73.95918459,Nirvana Lounge,40.59990283788091,-73.96139828574447,Dive Bar
Homecrest,40.598525099999996,-73.95918459,Kowloon Island,40.598295,-73.95891999999999,Chinese Restaurant
Homecrest,40.598525099999996,-73.95918459,L & U Cafe,40.59894,-73.95707800000001,Café
Homecrest,40.598525099999996,-73.95918459,Aesthetic Allure℠,40.598762,-73.959372,Health & Beauty Service
Homecrest,40.598525099999996,-73.95918459,Kings Row,40.598521,-73.9596,Men's Store
Homecrest,40.598525099999996,-73.95918459,Maxi Health Research,40.59890559999999,-73.9579165,Pharmacy
Homecrest,40.598525099999996,-73.95918459,B3 bus stop,40.598831,-73.958733,Bus Station
Homecrest,40.598525099999996,-73.95918459,Good Family Bakery,40.59873207666817,-73.95749377359468,Bakery
Homecrest,40.598525099999996,-73.95918459,Sun Kwong Seafood Restaurant,40.598784,-73.957486,Food
Homecrest,40.598525099999996,-73.95918459,T Baar,40.598768,-73.957091,Bubble Tea Shop
Homecrest,40.598525099999996,-73.95918459,Coney Island Bagels And Bialys,40.59946856063243,-73.96121532888773,Bagel Shop
Homecrest,40.598525099999996,-73.95918459,Yee Kee H.K. Style,40.59844865954703,-73.95841773230325,Chinese Restaurant
Homecrest,40.598525099999996,-73.95918459,Kosher Fine Wine & Spirits,40.597976,-73.960863,Wine Shop
Homecrest,40.598525099999996,-73.95918459,Suna Laser Center & Skin Care,40.599571999999995,-73.96100899999999,Spa
Homecrest,40.598525099999996,-73.95918459,Mina Corner Deli,40.598623933828485,-73.95938202951623,Convenience Store
Homecrest,40.598525099999996,-73.95918459,Homecrest Wines & Liquors,40.598817,-73.958875,Liquor Store
Homecrest,40.598525099999996,-73.95918459,Compustar Computer,40.598841792776106,-73.95795280156844,Electronics Store
Homecrest,40.598525099999996,-73.95918459,Spring Bakery,40.598582,-73.956866,Bakery
Homecrest,40.598525099999996,-73.95918459,Lester's,40.598108,-73.960954,Clothing Store
Homecrest,40.598525099999996,-73.95918459,Nati's,40.59798739850521,-73.96109886467457,Women's Store
Homecrest,40.598525099999996,-73.95918459,Main PC,40.598489,-73.957792,Electronics Store
Homecrest,40.598525099999996,-73.95918459,Aquarium Gallery Inc.,40.598496999999995,-73.95772099999999,Pet Store
Homecrest,40.598525099999996,-73.95918459,Winley,40.59866593,-73.95939632,Chinese Restaurant
Homecrest,40.598525099999996,-73.95918459,"100 gravesend neck road Brooklyn,NY",40.597237,-73.957307,Baseball Field
Homecrest,40.598525099999996,-73.95918459,BSDC International Inc,40.598446,-73.96172100000001,Business Service
Homecrest,40.598525099999996,-73.95918459,MIG Furniture Design,40.597992,-73.961759,Furniture / Home Store
Homecrest,40.598525099999996,-73.95918459,Oceanside Animal Clinic,40.59867598769847,-73.962004,Veterinarian
Homecrest,40.598525099999996,-73.95918459,Evon Hair Salon,40.598924676535,-73.95623656607404,Salon / Barbershop
Homecrest,40.598525099999996,-73.95918459,Holy Schnitzel,40.59671528413513,-73.9610752778438,Falafel Restaurant
Homecrest,40.598525099999996,-73.95918459,Chinese American Planning Counsel,40.600846,-73.959765,Food
Homecrest,40.598525099999996,-73.95918459,Simsim Restaurant,40.600035999999996,-73.96168,Food
Homecrest,40.598525099999996,-73.95918459,Vapefu LLC,40.598882793485416,-73.95601487160548,Liquor Store
Homecrest,40.598525099999996,-73.95918459,WyseVape,40.596643356369675,-73.96128058433533,Vape Store
Homecrest,40.598525099999996,-73.95918459,Heaven,40.60047403870941,-73.9612991299004,Bar
Homecrest,40.598525099999996,-73.95918459,J&R Supermarket,40.59637763333333,-73.95730416666666,Grocery Store
Homecrest,40.598525099999996,-73.95918459,Yogurt City,40.598352,-73.96264000000001,Dessert Shop
Homecrest,40.598525099999996,-73.95918459,Sedona Fitness For Women,40.59644522224738,-73.96151150212422,Gym
Homecrest,40.598525099999996,-73.95918459,Avi's Glatt,40.598346,-73.962851,Grocery Store
Homecrest,40.598525099999996,-73.95918459,MTA Bus - Av U & E 16 St (B3),40.59881350771696,-73.95554203165511,Bus Stop
Homecrest,40.598525099999996,-73.95918459,Donut Connection,40.598923,-73.955336,Donut Shop
Homecrest,40.598525099999996,-73.95918459,Isabellas Wedding Center,40.601087,-73.961104,Boutique
Homecrest,40.598525099999996,-73.95918459,Brooklyn Doors Inc,40.5955272756763,-73.9607173204422,Home Service
Homecrest,40.598525099999996,-73.95918459,Glat Island Grill,40.601478,-73.961367,Food
Homecrest,40.598525099999996,-73.95918459,Fontana Di Trevi Restaurant,40.597809999999996,-73.963604,Restaurant
Homecrest,40.598525099999996,-73.95918459,Banana King On U,40.598922,-73.954604,Fruit & Vegetable Store
Homecrest,40.598525099999996,-73.95918459,Coffee Shop - Ave U,40.597757,-73.963895,Café
Homecrest,40.598525099999996,-73.95918459,King's Farm,40.599201,-73.954102,Food
Homecrest,40.598525099999996,-73.95918459,Fitness Underground,40.59822472667502,-73.95390613493079,Sporting Goods Shop
Homecrest,40.598525099999996,-73.95918459,D&G Deli And Grocery,40.594763615175474,-73.95655226271136,Convenience Store
Homecrest,40.598525099999996,-73.95918459,New Great Wall Chinese,40.594965,-73.955947,Chinese Restaurant
Homecrest,40.598525099999996,-73.95918459,Retro Grill,40.594471,-73.961208,Sandwich Place
Kensington,40.64238196,-73.98042111,Carnival Fresh Market,40.64319347990897,-73.97846208034557,Grocery Store
Kensington,40.64238196,-73.98042111,To Be Thai,40.642891374675024,-73.97833412411897,Thai Restaurant
Kensington,40.64238196,-73.98042111,El Mirador,40.642317999999996,-73.981095,Mexican Restaurant
Kensington,40.64238196,-73.98042111,Sawasde Thai Cooking,40.645311,-73.979805,Thai Restaurant
Kensington,40.64238196,-73.98042111,Hot Bagel - Church Ave,40.64324158144319,-73.97847161188845,Bagel Shop
Kensington,40.64238196,-73.98042111,Thai Farm Kitchen,40.64414842434787,-73.97604655841916,Thai Restaurant
Kensington,40.64238196,-73.98042111,Soho Cafe & Grill,40.64355202031569,-73.97777627952067,Café
Kensington,40.64238196,-73.98042111,Victoria's Secret PINK,40.64503138942074,-73.97924088749318,Lingerie Store
Kensington,40.64238196,-73.98042111,Beverly Pizzeria & Cafe,40.642538,-73.97833299999999,Pizza Place
Kensington,40.64238196,-73.98042111,Sake Sushi,40.644138,-73.976439,Japanese Restaurant
Kensington,40.64238196,-73.98042111,Ice Cream House,40.640997,-73.98294,Ice Cream Shop
Kensington,40.64238196,-73.98042111,Foodtown,40.64476797767084,-73.9798512616595,Grocery Store
Kensington,40.64238196,-73.98042111,Dunkin',40.6427863,-73.9789843,Donut Shop
Kensington,40.64238196,-73.98042111,Church and McDonald Aves,40.642889371817674,-73.97931929582714,Outdoors & Recreation
Kensington,40.64238196,-73.98042111,Carvel Ice Cream,40.64337652829265,-73.97827095037059,Ice Cream Shop
Kensington,40.64238196,-73.98042111,89 Church Liquors,40.64265446942192,-73.9798245293695,Liquor Store
Kensington,40.64238196,-73.98042111,AJ Madison,40.641923,-73.984536,Furniture / Home Store
Kensington,40.64238196,-73.98042111,Dome Playground,40.63944905562879,-73.97983392075551,Park
Kensington,40.64238196,-73.98042111,Korner Pizza,40.64351847921882,-73.97757264349397,Pizza Place
Kensington,40.64238196,-73.98042111,Kabir's Bakery,40.642872,-73.97974599999999,Bakery
Kensington,40.64238196,-73.98042111,Angelica's Coffee Shop,40.64426472017663,-73.9757434356533,Coffee Shop
Kensington,40.64238196,-73.98042111,Subway,40.64270288341225,-73.97968938899132,Sandwich Place
Kensington,40.64238196,-73.98042111,T-Mobile,40.6431714,-73.9789382,Mobile Phone Shop
Kensington,40.64238196,-73.98042111,Buzz-a-Rama 500,40.642327101037324,-73.98070560526013,Racetrack
Kensington,40.64238196,-73.98042111,Grace CC Nail,40.64411840229917,-73.97628590636114,Nail Salon
Kensington,40.64238196,-73.98042111,Nails Plus,40.64391757771841,-73.9768933277158,Spa
Kensington,40.64238196,-73.98042111,Brooklyn Comfort,40.643590913852876,-73.97758608570983,Restaurant
Kensington,40.64238196,-73.98042111,Isaac Apple Farm,40.6440859693018,-73.97669358299545,Grocery Store
Kensington,40.64238196,-73.98042111,Denny's Steak Pub,40.639474518598234,-73.97975786364854,Pub
Kensington,40.64238196,-73.98042111,Albemarle Playground,40.6459559651968,-73.98019588295124,Playground
Kensington,40.64238196,-73.98042111,Deli & Luncheonette (Nasser Candy Store),40.644345108608164,-73.98251017522877,Deli / Bodega
Kensington,40.64238196,-73.98042111,KRM Kollel Store,40.64012919855071,-73.98537125329379,Supermarket
Kensington,40.64238196,-73.98042111,Shell,40.63944655171359,-73.97983319354138,Gas Station
Kensington,40.64238196,-73.98042111,Tiferes Mordechai,40.639418,-73.97926899999999,Music Venue
Kensington,40.64238196,-73.98042111,Discount liquors,40.6424,-73.98051,Liquor Store
Kensington,40.64238196,-73.98042111,Latino Meat Market and Deli,40.642035,-73.98138,Deli / Bodega
Kensington,40.64238196,-73.98042111,Dipon General Contracting Corp,40.642549,-73.979102,Construction & Landscaping
Kensington,40.64238196,-73.98042111,Khan's Tutorial - Brooklyn,40.642594,-73.980671,Private School
Kensington,40.64238196,-73.98042111,99 Cent Store,40.642373,-73.98106899999999,Department Store
Kensington,40.64238196,-73.98042111,MTA Regional Bus & Subway Transfer Point: Church & McDonald Avenues,40.64271772541111,-73.97964837439982,Bus Stop
Kensington,40.64238196,-73.98042111,Cargo Truck & Van Rentals,40.642308,-73.982089,Rental Car Location
Kensington,40.64238196,-73.98042111,FastFrame Wilmington,40.64284251248047,-73.98163318634033,Frame Store
Kensington,40.64238196,-73.98042111,New Bangala Link Wireless Communication,40.642722,-73.979227,Mobile Phone Shop
Kensington,40.64238196,-73.98042111,A and D Doughnut Express,40.642806,-73.978419,Food
Kensington,40.64238196,-73.98042111,Little Bandgladesh Restaurant,40.6424,-73.979015,Food
Kensington,40.64238196,-73.98042111,Taco King/Family Garden,40.64224351531796,-73.9808907483614,Mexican Restaurant
Kensington,40.64238196,-73.98042111,Laser Light MD,40.6413554,-73.9821165,Health & Beauty Service
Kensington,40.64238196,-73.98042111,Mi Barrio Taqueria Restaurant,40.641597999999995,-73.98145799999999,Mexican Restaurant
Kensington,40.64238196,-73.98042111,Kensington Plaza,40.64298075404436,-73.97890703486577,Plaza
Kensington,40.64238196,-73.98042111,Deshi Networld Inc,40.642074976780684,-73.97956814814373,Mobile Phone Shop
Kensington,40.64238196,-73.98042111,M&T Waterproofing Construction Co.,40.643233,-73.981887,Construction & Landscaping
Kensington,40.64238196,-73.98042111,Zara General Contracting Inc,40.64251,-73.97939,Mobile Phone Shop
Kensington,40.64238196,-73.98042111,Ambrosia Italian and Albanian Restaurant,40.642639,-73.979863,Food
Kensington,40.64238196,-73.98042111,468 Deli And Grocery,40.642964,-73.97969300000001,Deli / Bodega
Kensington,40.64238196,-73.98042111,A and M,40.643398,-73.978203,Food
Kensington,40.64238196,-73.98042111,Fine Judaica Inc.,40.640409000000005,-73.98104000000001,Antique Shop
Kensington,40.64238196,-73.98042111,"MTA B67, B69",40.644781,-73.98018499999999,Bus Station
Kensington,40.64238196,-73.98042111,Telpeer Networks,40.640251,-73.981995,Business Service
Kensington,40.64238196,-73.98042111,Premier Pack Industries,40.640251,-73.981995,Food
Kensington,40.64238196,-73.98042111,Kettle Moraine Heating & Air Conditioning,40.643777078210924,-73.98308157920837,Home Service
Kensington,40.64238196,-73.98042111,"Steinbock SleepMattress, Inc./MATTRESS FACTORY OUTLET",40.6402192,-73.98194939999996,Mattress Store
Kensington,40.64238196,-73.98042111,King's Bay Construction Corp,40.644764,-73.981221,Construction & Landscaping
Kensington,40.64238196,-73.98042111,Wing Hau 2,40.643793,-73.977632,Chinese Restaurant
Kensington,40.64238196,-73.98042111,Brooklyn Financial,40.63982397601814,-73.98155298280335,Insurance Office
Kensington,40.64238196,-73.98042111,MTA Bus - B35/B103LTD/(BM3/BM4 Drop-Off) - Church Av & E 3rd St,40.643716635724836,-73.977204396535,Bus Station
